tick,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15
532,13,3,2,1,22,11,6,3,4,13,15,16,15,12,25,25
533,12,4,3,1,22,12,5,2,4,13,15,17,15,12,25,25
534,11,4,3,2,23,12,4,1,5,13,15,17,16,13,25,25
535,10,4,3,3,24,12,3,1,6,14,16,17,17,14,25,25
536,9,5,4,3,24,13,2,1,6,15,16,18,17,14,25,25
537,8,6,5,3,24,14,1,2,6,16,16,18,17,14,25,25
538,7,7,6,4,23,15,1,3,7,17,17,18,18,15,25,25
539,6,8,7,5,22,16,1,4,8,17,18,19,18,16,25,25
540,5,9,8,5,21,17,2,4,9,17,19,19,18,16,25,25
541,4,9,9,5,20,17,3,4,10,18,19,19,19,16,25,25
542,3,9,9,6,19,17,4,5,11,19,19,20,19,17,25,25
543,2,10,9,6,18,18,5,6,12,20,20,20,19,17,25,25
544,1,11,10,6,17,19,6,6,13,20,21,20,20,17,25,25
545,1,12,11,7,16,20,6,6,14,20,22,21,21,18,25,25
546,1,13,11,8,15,21,6,7,15,21,22,22,22,19,25,25
547,2,13,11,8,14,22,7,8,16,21,22,22,23,19,25,25
548,3,13,12,8,13,23,7,9,17,21,23,22,23,19,24,24
549,3,14,13,9,12,23,7,9,18,22,23,21,23,20,23,23
550,3,14,14,9,11,23,8,9,18,23,23,20,24,20,22,22
551,4,14,14,9,10,24,9,10,18,23,24,19,24,20,21,21
552,5,15,14,10,9,25,9,11,19,23,24,18,24,21,20,20
553,6,16,15,11,8,25,9,12,20,24,24,17,23,22,19,19
554,7,16,16,12,7,25,10,12,21,24,25,16,22,23,18,18
555,7,16,17,12,6,24,11,12,22,24,25,15,21,23,17,17
556,7,17,17,12,5,23,11,13,23,25,25,14,20,23,16,16
557,8,18,17,13,4,22,11,13,23,25,24,13,19,22,15,15
558,9,19,18,14,3,21,12,13,23,25,23,12,18,21,14,14
559,9,19,19,15,2,20,13,14,24,24,22,11,17,20,13,13
560,9,19,20,16,1,19,14,15,24,23,21,10,16,19,12,12
561,10,20,21,17,1,18,15,16,24,22,20,9,15,18,11,11
562,11,21,21,18,1,17,16,17,23,21,19,8,14,17,10,10
563,12,22,21,18,2,16,17,17,22,20,18,7,13,16,9,9
564,12,23,22,18,3,15,17,17,21,19,17,6,12,15,8,8
565,12,23,22,19,4,14,17,16,20,18,16,5,11,14,7,7
566,13,23,22,19,4,13,18,15,19,17,15,4,10,13,6,6
